date,open,high,low,close
2016-07-22,58.1,58.32,59.3,59.9
2016-07-25,59.47,59.21,60.1,58.93
2016-07-26,59.46,60.92,59.5,60.43
2016-07-27,61.25,61.1,58.17,57.98
2016-07-28,58.29,58.72,60.36,59.55
2016-07-29,58.65,59.21,60.45,60.1
2016-08-01,58.0,59.24,59.68,59.75
2016-08-02,57.29,58.26,56.58,59.31
2016-08-03,58.11,58.9,57.48,56.05
2016-08-04,57.77,57.34,57.15,58.14
2016-08-05,56.1,58.66,57.73,56.6
2016-08-08,58.6,56.45,57.26,57.56
2016-08-09,55.69,57.77,57.19,55.4
2016-08-10,56.15,56.11,55.75,55.81
2016-08-11,55.84,57.39,57.35,57.23
2016-08-12,57.48,58.003,55.92,57.37
2016-08-15,56.82,58.1,57.85,56.9
2016-08-16,56.3,56.86,56.75,55.59
2016-08-17,57.25,58.08,56.28,57.1
2016-08-18,58.13,57.3,56.02,56.83
2016-08-19,56.47,55.65,55.33,56.32
2016-08-22,57.57,57.84,57.54,56.03
2016-08-23,58.94,58.39,59.0,58.0
2016-08-24,57.0,59.78,57.28,57.88
2016-08-25,58.93,60.3,59.6,59.64
2016-08-26,58.12,58.66,58.078,57.45
2016-08-29,58.99,58.45,57.27,57.3
2016-08-30,57.07,58.71,58.41,58.2
2016-08-31,58.32,57.91,57.651,58.86
2016-09-01,57.8,56.88,58.52,58.37
2016-09-02,58.81,59.46,57.098,58.17
2016-09-06,57.15,58.29,56.1,58.15
2016-09-07,56.4,57.7,56.45,57.67
2016-09-08,57.9,58.61,56.2,55.4
2016-09-09,56.02,56.3,54.9,55.85
2016-09-12,56.22,55.8,55.16,55.63
2016-09-13,54.92,56.79,55.93,55.23
2016-09-14,56.35,56.79,56.2,54.9
2016-09-15,56.2,54.94,54.05,55.69
2016-09-16,54.18,56.26,54.79,55.22
2016-09-19,54.12,54.7597,54.0,55.42
2016-09-20,53.7,54.875,55.44,54.3
2016-09-21,54.0,54.95,55.24,54.55
2016-09-22,56.1,56.8,54.106,56.06
2016-09-23,55.0,56.96,55.0,54.55
2016-09-26,55.8,54.67,54.09,56.39
2016-09-27,55.0,56.48,54.22,55.9
2016-09-28,56.26,55.91,54.3,54.01
2016-09-29,56.1,55.68,53.92,55.06
2016-09-30,55.09,56.534,55.47,55.45
2016-10-03,55.4,55.92,54.094,55.72
2016-10-04,54.96,56.72,54.03,54.05
2016-10-05,55.6,55.94,55.232,54.06
2016-10-06,53.9,53.63,55.06,54.77
2016-10-07,54.14,55.615,56.0,54.93
2016-10-10,54.9,55.7,53.77,55.9
2016-10-11,53.4,53.8,53.1,54.07
2016-10-12,54.07,54.88,53.76,53.35
2016-10-13,54.74,53.67,53.7002,55.3
2016-10-14,53.27,55.14,55.5,54.44
2016-10-17,53.41,55.291,55.27,53.93
2016-10-18,53.83,54.4183,52.96,54.22
2016-10-19,54.44,54.3,55.3,54.21
2016-10-20,53.45,56.37,55.14,55.55
2016-10-21,55.7,55.8,55.79,53.92
2016-10-24,54.6,54.68,54.0371,55.12
2016-10-25,56.8,56.52,55.2,55.17
2016-10-26,54.3,53.93,55.087,54.44
2016-10-27,55.7,54.91,54.16,55.76
2016-10-28,54.39,54.73,53.35,55.1
2016-10-31,54.0,56.1,55.549,53.17
2016-11-01,55.7,54.78,53.18,52.9
2016-11-02,53.5,54.51,52.92,55.27
2016-11-03,54.16,53.0,52.94,53.84
2016-11-04,52.47,54.77,52.31,53.34
2016-11-07,53.6,57.32,55.23,55.14
2016-11-08,56.9,56.8,55.068,55.06
2016-11-09,53.3,57.27,55.4,56.39
2016-11-10,55.93,55.186,54.65,55.78
2016-11-11,56.01,55.81,54.91,54.08
2016-11-14,54.3,56.36,55.2,55.25
2016-11-15,56.44,56.06,56.2,55.0
2016-11-16,55.11,56.71,54.39,57.73
2016-11-17,57.373,56.6,56.01,56.84
2016-11-18,58.29,57.38,57.91,58.01
2016-11-21,56.02,58.56,55.6,57.3
2016-11-22,57.76,57.15,57.13,57.9
2016-11-23,57.54,59.11,59.2,58.08
2016-11-25,58.1,58.5,57.465,59.87
2016-11-28,59.0,60.24,57.73,60.26
2016-11-29,60.5,61.01,59.3,59.54
2016-11-30,61.03,61.15,59.61,58.43
2016-12-01,58.7,58.95,58.4,60.99
2016-12-02,58.909,59.1,56.86,59.98
2016-12-05,58.02,58.68,58.35,59.6
2016-12-06,58.49,60.4,59.71,57.98
2016-12-07,60.14,60.89,57.92,59.49
2016-12-08,59.0,60.76,59.8185,58.9
2016-12-09,60.58,59.73,60.29,60.16
2016-12-12,59.08,60.17,58.42,60.56
2016-12-13,61.19,62.23,58.68,61.11
2016-12-14,61.77,60.34,58.7,59.26
2016-12-15,59.3238,59.93,57.65,58.46
2016-12-16,59.42,58.4,59.24,59.22
2016-12-19,60.19,59.93,59.34,59.16
2016-12-20,59.57,58.14,59.89,58.9
2016-12-21,59.9,60.19,59.49,58.36
2016-12-22,57.41,58.2,56.93,57.88
2016-12-23,59.38,58.67,59.36,57.05
2016-12-27,58.61,57.4006,59.25,58.84
2016-12-28,58.5,58.0,57.51,56.36
2016-12-29,57.31,58.1,58.4,57.22
2016-12-30,58.62,57.42,56.4,55.84
2017-01-03,57.34,56.77,57.04,56.25
2017-01-04,56.97,57.966,57.91,57.51
2017-01-05,58.26,58.48,58.5362,59.11
2017-01-06,59.37,58.98,58.32,57.92
2017-01-09,57.46,60.526,58.2,59.5
2017-01-10,59.09,61.12,60.01,59.84
2017-01-11,58.9,59.33,59.98,60.8
2017-01-12,60.0,58.51,59.15,59.57
2017-01-13,59.33,60.8,58.51,57.9
2017-01-17,58.71,59.97,57.61,58.0
2017-01-18,60.7,59.84,59.74,60.4
2017-01-19,60.73,59.92,59.968,60.56
2017-01-20,58.55,61.0,57.66,58.32
2017-01-23,58.72,60.3,59.56,57.9
2017-01-24,58.98,58.8,58.82,58.52
2017-01-25,59.28,60.85,59.07,60.7
2017-01-26,60.4,59.0,60.87,61.24
2017-01-27,56.31,58.09,57.28,56.68
2017-01-30,57.0,56.38,57.84,56.2
2017-01-31,58.2,56.08,55.44,56.04
2017-02-01,56.18,55.6,55.98,54.3
2017-02-02,54.56,56.81,55.63,56.06
2017-02-03,55.83,55.5,54.29,56.45
2017-02-06,56.04,57.95,56.4,55.79
2017-02-07,56.7,56.45,55.634,57.75
2017-02-08,55.46,56.3313,55.2,56.0
2017-02-09,57.38,56.24,57.88,56.32
2017-02-10,58.34,56.546,55.77,58.44
2017-02-13,59.3,59.35,57.26,57.39
2017-02-14,56.47,57.46,56.54,58.03
2017-02-15,57.92,58.86,57.222,59.7
2017-02-16,59.7,58.04,57.18,57.63
2017-02-17,58.2,58.34,57.74,57.7
2017-02-21,60.07,58.61,59.7,58.78
2017-02-22,59.33,60.22,57.82,58.56
2017-02-23,58.6,60.17,58.93,57.76
2017-02-24,58.5,58.01,58.758,58.03
2017-02-27,57.55,59.3,56.93,59.05
2017-02-28,59.04,59.83,57.79,59.05
2017-03-01,59.62,60.2,58.25,59.74
2017-03-02,57.92,57.87,57.86,59.41
2017-03-03,57.0,58.45,57.7,57.9
2017-03-06,58.67,59.62,57.66,59.14
2017-03-07,58.96,59.34,56.4,57.0
2017-03-08,58.39,58.78,56.34,57.32
2017-03-09,56.52,58.1,56.53,55.97
2017-03-10,57.31,55.9,55.254,55.86
2017-03-13,55.93,55.9659,56.2,56.93
2017-03-14,56.21,56.8,55.94,54.9
2017-03-15,55.08,55.72,55.33,55.05
2017-03-16,57.39,56.301,55.13,55.9
2017-03-17,55.66,58.68,57.44,58.06
2017-03-20,57.24,57.61,56.13,56.77
2017-03-21,57.79,59.27,58.199,58.27
2017-03-22,57.42,57.43,55.59,57.22
2017-03-23,57.25,56.58,56.73,56.13
2017-03-24,57.22,58.76,56.5,57.16
2017-03-27,57.07,60.14,58.47,58.58
2017-03-28,57.9,59.39,58.991,58.94
2017-03-29,57.77,58.76,59.59,60.33
2017-03-30,59.2,59.6,59.42,59.25
2017-03-31,58.507,60.84,58.56,59.06
2017-04-03,59.38,60.8,59.84,60.3
2017-04-04,60.42,59.5,59.47,59.28
2017-04-05,57.98,62.23,59.54,61.04
2017-04-06,60.47,58.97,59.25,60.15
2017-04-07,60.3,59.01,58.52,58.31
2017-04-10,59.0,61.06,59.11,58.49
2017-04-11,59.1,59.47,58.59,60.46
2017-04-12,60.05,60.455,59.14,59.53
2017-04-13,59.4,58.23,59.39,58.78
2017-04-17,58.26,59.67,60.25,58.99
2017-04-18,57.84,60.04,59.48,59.67
2017-04-19,60.7,61.51,59.4,60.3
2017-04-20,59.83,62.536,61.0,62.74
2017-04-21,60.7,62.62,62.71,62.28
2017-04-24,62.0,61.55,62.63,61.4
2017-04-25,63.34,62.47,60.53,61.12
2017-04-26,62.88,61.8,63.61,63.01
2017-04-27,61.64,64.77,64.09,61.4
2017-04-28,61.53,60.41,59.53,61.0
2017-05-01,62.0,62.3,60.1557,61.56
2017-05-02,60.2,62.06,62.43,61.7
2017-05-03,61.58,60.879,61.719,62.05
2017-05-04,60.98,61.51,62.03,63.17
2017-05-05,63.62,61.11,60.81,61.99
2017-05-08,61.92,62.59,62.6,61.2
2017-05-09,61.17,62.87,60.7,63.36
2017-05-10,61.08,61.98,62.39,61.62
2017-05-11,61.15,61.01,60.64,62.7
2017-05-12,61.97,61.78,59.99,60.01
2017-05-15,62.75,62.61,62.13,61.38
2017-05-16,60.81,63.4,62.16,62.34
2017-05-17,61.0,60.4019,61.73,60.01
2017-05-18,61.1,60.53,61.21,60.05
2017-05-19,61.9,64.14,62.26,61.62
2017-05-22,61.76,64.36,63.18,62.3
2017-05-23,63.9,62.8,63.59,62.37
2017-05-24,61.8,65.0,61.08,64.55
2017-05-25,64.98,63.61,62.4,63.3
2017-05-26,64.89,65.0,65.9,65.2
2017-05-30,63.95,64.27,65.3,63.31
2017-05-31,66.42,65.83,65.97,64.88
2017-06-01,64.78,65.14,66.16,66.48
2017-06-02,64.06,67.9,65.4,64.68
2017-06-05,66.5,68.01,66.94,66.3
2017-06-06,67.37,65.51,65.84,65.15
2017-06-07,65.04,66.012,63.54,65.1
2017-06-08,63.58,65.31,64.6,63.78
2017-06-09,63.78,65.5,62.9919,62.48
2017-06-12,62.7,63.39,62.18,62.26
2017-06-13,63.26,63.301,61.39,61.29
2017-06-14,63.69,63.65,60.83,62.25
2017-06-15,60.78,62.19,61.19,62.58
2017-06-16,61.17,60.65,60.36,61.97
2017-06-19,60.47,64.0,62.33,63.2
2017-06-20,63.12,63.0,61.2,60.21
2017-06-21,61.0,62.38,62.42,61.91
2017-06-22,61.98,61.3,59.7,61.88
2017-06-23,62.59,60.85,60.38,60.92
2017-06-26,60.65,60.43,60.4,62.03
2017-06-27,60.51,61.03,61.63,60.21
2017-06-28,61.32,61.93,59.5,59.73
2017-06-29,59.41,61.91,58.252,59.74
2017-06-30,59.3,59.95,58.56,59.63
2017-07-03,60.8,61.04,60.12,60.55
2017-07-05,61.24,60.0,60.2,59.89
2017-07-06,60.0,58.32,57.9,59.1
2017-07-07,60.6,58.9,58.11,58.99
2017-07-10,60.89,60.21,59.26,60.29
2017-07-11,59.26,58.49,57.73,60.2
2017-07-12,60.54,59.71,58.93,61.35
2017-07-13,59.4,61.22,60.56,61.05
2017-07-14,59.3,59.91,59.44,60.12
2017-07-17,59.63,59.93,58.94,58.75
2017-07-18,59.93,60.36,57.82,60.92
2017-07-19,58.43,60.28,59.9,58.19
2017-07-20,61.11,60.67,60.0,58.67
2017-07-21,60.38,60.93,60.04,59.13
2017-07-24,58.0,59.5,59.84,59.55
2017-07-25,60.839,59.31,59.71,58.58
2017-07-26,61.0,58.94,60.5978,59.09
2017-07-27,58.92,60.39,58.15,61.9
2017-07-28,55.87,58.49,54.85,55.0
2017-07-31,55.0,56.88,56.6,54.62
2017-08-01,56.97,57.4,54.16,57.22
2017-08-02,55.63,56.73,56.0179,56.18
2017-08-03,57.92,58.49,56.6,57.56
2017-08-04,58.0,57.48,56.3,57.45
2017-08-07,56.2,57.08,55.95,58.23
2017-08-08,56.82,57.82,55.59,56.77
2017-08-09,56.31,55.7,54.0,55.64
2017-08-10,55.55,56.0761,54.51,53.99
2017-08-11,53.16,55.7,54.36,54.33
2017-08-14,55.0,54.5,53.3,53.29
2017-08-15,55.11,53.71,53.81,54.21
2017-08-16,55.19,56.05,54.37,56.2
2017-08-17,55.37,55.08,55.4,53.24
2017-08-18,54.42,53.374,54.16,54.9
2017-08-21,55.49,54.98,54.1,54.67
2017-08-22,55.22,56.35,53.55,55.57
2017-08-23,55.63,55.9,55.12,55.69
2017-08-24,56.48,54.957,53.88,54.14
2017-08-25,55.29,55.87,55.32,55.49
2017-08-28,55.75,54.61,55.79,54.5
2017-08-29,54.86,55.55,55.0,55.9
2017-08-30,56.48,56.81,56.17,57.12
2017-08-31,54.75,57.25,55.72,56.69
2017-09-01,55.8,57.165,57.19,56.27
2017-09-05,56.38,56.2,55.0,56.76
2017-09-06,55.8,57.249,54.75,55.89
2017-09-07,56.66,55.609,55.75,54.41
2017-09-08,55.31,54.47,53.68,55.08
2017-09-11,54.57,55.76,56.26,54.93
2017-09-12,54.55,56.69,55.18,55.24
2017-09-13,55.82,54.9,53.9574,54.3
2017-09-14,56.09,57.12,54.8,54.55
2017-09-15,56.9,55.92,55.29,55.19
2017-09-18,55.5,56.23,55.82,54.7
2017-09-19,57.06,57.24,56.97,56.57
2017-09-20,56.98,56.02,55.5,56.99
2017-09-21,55.54,55.24,56.55,57.04
2017-09-22,56.96,55.7,57.37,55.42
2017-09-25,56.65,57.39,55.7,57.31
2017-09-26,55.47,56.84,55.601,55.86
2017-09-27,57.11,58.3,57.58,55.4
2017-09-28,55.86,57.68,55.03,55.4
2017-09-29,55.75,55.98,55.54,54.38
2017-10-02,54.42,55.78,54.22,55.23
2017-10-03,55.0,56.51,55.9,56.35
2017-10-04,56.3,56.3,54.07,55.02
2017-10-05,54.81,56.67,54.31,56.6
2017-10-06,54.52,57.03,56.04,56.77
2017-10-09,55.77,56.74,56.16,56.9
2017-10-10,55.2,58.4693,56.04,55.58
2017-10-11,57.44,57.0,56.42,58.3
2017-10-12,58.11,56.47,57.708,56.64
2017-10-13,57.0,59.16,58.31,58.48
2017-10-16,56.65,58.3,55.06,56.89
2017-10-17,56.95,57.84,56.61,54.97
2017-10-18,55.45,57.98,56.54,56.52
2017-10-19,57.28,55.5462,55.8,57.3
2017-10-20,56.99,57.8,54.727,56.13
2017-10-23,56.34,55.342,56.13,55.23
2017-10-24,55.72,55.37,54.22,56.93
2017-10-25,56.63,54.61,55.31,54.47
2017-10-26,55.2,56.32,55.3,55.03
2017-10-27,56.87,56.64,57.09,57.53
2017-10-30,57.11,56.57,54.7,56.22
2017-10-31,56.22,55.976,55.5,55.09
2017-11-01,55.7,55.8,56.04,56.98
2017-11-02,57.47,56.23,56.28,56.94
2017-11-03,54.9,59.51,55.68,56.04
2017-11-06,57.61,58.97,56.58,57.4
2017-11-07,56.88,59.5,56.37,59.3
2017-11-08,59.62,60.09,59.0,59.24
2017-11-09,59.4,60.28,58.652,60.14
2017-11-10,59.95,58.34,58.71,57.26
2017-11-13,58.74,57.94,58.75,57.0
2017-11-14,57.84,59.0,57.24,57.49
2017-11-15,59.61,58.78,59.05,57.0
2017-11-16,58.28,58.93,57.33,57.5
2017-11-17,58.67,59.01,59.53,58.97
2017-11-20,58.34,58.95,58.85,56.93
2017-11-21,58.84,58.5,57.64,59.13
2017-11-22,58.89,57.19,59.181,59.58
2017-11-24,59.46,57.87,58.12,57.6
2017-11-27,58.64,58.156,57.824,58.33
2017-11-28,56.1,58.31,57.351,58.65
2017-11-29,58.62,57.91,58.8,60.33
2017-11-30,60.26,59.4665,58.5,58.88
2017-12-01,59.5,60.54,57.008,58.91
2017-12-04,58.71,60.07,60.1,61.28
2017-12-05,60.3,62.24,60.42,61.12
2017-12-06,59.52,62.47,60.07,59.39
2017-12-07,60.81,62.0,60.931,60.23
2017-12-08,59.81,61.008,58.2,59.53
2017-12-11,60.39,61.45,60.62,59.89
2017-12-12,61.38,59.82,59.15,59.77
2017-12-13,62.18,61.32,59.7,59.82
2017-12-14,60.31,61.11,62.22,60.6
2017-12-15,61.05,60.44,59.265,60.87
2017-12-18,60.27,59.677,59.39,59.64
2017-12-19,59.33,60.854,60.23,60.77
2017-12-20,59.34,59.61,59.87,58.82
2017-12-21,58.8,60.281,57.66,59.79
2017-12-22,58.07,58.42,59.69,58.2
2017-12-26,58.92,60.1175,57.6,58.16
2017-12-27,59.85,60.17,58.26,57.82
2017-12-28,58.52,58.0,58.1,59.73
2017-12-29,58.91,59.19,59.24,58.78
2018-01-02,59.19,60.11,59.31,57.88
2018-01-03,58.84,59.87,60.5,58.76
2018-01-04,60.19,61.47,59.25,61.53
2018-01-05,59.65,61.51,59.75,59.81
2018-01-08,60.42,61.56,61.14,60.4
2018-01-09,62.1,60.95,58.91,60.26
2018-01-10,61.1,60.54,59.664,61.16
2018-01-11,59.95,62.47,61.2958,63.0
2018-01-12,62.1,61.01,61.56,61.3
2018-01-16,63.26,63.3,60.9,62.38
2018-01-17,63.0,64.28,62.82,61.37
2018-01-18,62.06,62.17,62.631,62.81
2018-01-19,63.48,62.99,61.3,61.82
2018-01-22,61.29,62.12,61.45,63.98
2018-01-23,61.95,64.79,61.44,63.59
2018-01-24,64.44,62.77,62.8623,62.55
2018-01-25,63.35,62.5,60.6,62.28
2018-01-26,58.35,59.16,56.6,60.17
2018-01-29,57.91,58.5,58.09,57.45
2018-01-30,58.75,58.93,58.3,58.34
2018-01-31,59.03,59.96,58.4,57.66
2018-02-01,58.52,58.05,56.62,58.0
2018-02-02,57.7,58.77,58.5,56.19
2018-02-05,57.79,56.33,54.91,54.88
2018-02-06,53.98,57.44,54.94,58.07
2018-02-07,55.75,55.47,56.89,55.87
2018-02-08,54.7,57.151,55.17,54.89
2018-02-09,56.1,57.51,54.89,56.27
2018-02-12,55.72,56.41,56.29,56.86
2018-02-13,56.22,57.97,55.94,57.89
2018-02-14,56.49,58.9,55.94,56.65
2018-02-15,58.88,59.53,58.6,57.9
2018-02-16,57.11,59.89,57.59,57.23
2018-02-20,56.36,58.79,56.86,56.7
2018-02-21,56.74,58.09,56.85,57.5
2018-02-22,58.14,58.36,55.95,56.2
2018-02-23,55.88,58.26,56.1,56.17
2018-02-26,56.47,59.41,58.89,57.85
2018-02-27,57.54,58.56,58.67,57.21
2018-02-28,56.92,58.46,57.67,59.4
2018-03-01,57.0,60.01,56.7,56.92
2018-03-02,58.46,58.3,57.7196,58.28
2018-03-05,59.05,58.33,56.77,59.41
2018-03-06,57.75,60.01,58.19,58.88
2018-03-07,59.32,58.835,57.8,59.43
2018-03-08,59.22,58.7,57.86,58.52
2018-03-09,60.21,59.35,58.71,60.21
2018-03-12,61.53,61.77,61.27,62.3
2018-03-13,62.1,63.3,60.45,59.26
2018-03-14,60.13,59.73,60.572,60.15
2018-03-15,59.22,60.81,60.56,60.02
2018-03-16,61.28,60.47,61.18,62.0
2018-03-19,59.4,59.95,59.7,59.1
2018-03-20,60.77,61.55,60.2,58.9
2018-03-21,58.77,60.85,61.3,61.27
2018-03-22,58.29,59.31,60.53,57.98
2018-03-23,60.56,60.08,57.59,56.54
2018-03-26,57.19,61.0,58.03,60.6
2018-03-27,59.0,60.4,59.81,57.46
2018-03-28,60.0,60.1,58.85,58.0
2018-03-29,59.72,59.95,58.46,60.36
2018-04-02,60.27,59.99,57.29,56.97
2018-04-03,57.55,60.397,58.703,60.0
2018-04-04,58.98,61.34,58.35,61.73
2018-04-05,61.0,59.54,60.187,61.46
2018-04-06,61.54,60.372,58.21,60.32
2018-04-09,60.29,62.24,58.46,60.1
2018-04-10,60.84,59.75,61.11,62.26
2018-04-11,61.4,61.97,60.0,61.27
2018-04-12,61.34,61.42,59.43,61.25
2018-04-13,62.0,59.77,59.34,62.17
2018-04-16,61.49,60.18,58.97,61.71
2018-04-17,62.69,62.0,59.7,60.67
2018-04-18,60.72,60.04,61.93,60.2
2018-04-19,61.97,61.93,61.37,60.47
2018-04-20,61.58,62.1,60.268,59.0
2018-04-23,58.91,61.02,60.2,60.46
2018-04-24,60.1,60.89,60.39,58.71
2018-04-25,58.71,60.05,57.92,58.94
2018-04-26,60.91,61.69,58.45,60.87
2018-04-27,60.39,60.33,58.0,60.36
2018-04-30,60.23,58.69,60.11,59.23
2018-05-01,60.18,59.0,58.22,60.61
2018-05-02,58.58,59.43,56.59,56.8
2018-05-03,56.97,59.12,57.73,56.16
2018-05-04,57.63,60.52,56.99,59.08
2018-05-07,60.78,59.79,59.6016,58.14
2018-05-08,57.78,58.95,59.755,58.06
2018-05-09,57.45,60.31,57.49,57.88
2018-05-10,59.0,59.6,57.46,57.79
2018-05-11,58.92,58.28,58.43,59.24
2018-05-14,59.93,58.36,57.16,57.24
2018-05-15,59.0,59.2,56.9,59.21
2018-05-16,59.03,59.505,57.17,58.71
2018-05-17,58.0,58.97,59.48,58.8
2018-05-18,58.87,59.19,57.54,59.58
2018-05-21,58.2,58.03,57.886,58.11
2018-05-22,60.3,59.0,59.63,58.52
2018-05-23,57.7,58.06,57.81,60.24
2018-05-24,57.64,59.03,59.224,59.81
2018-05-25,58.11,59.66,59.46,59.23
2018-05-29,60.3,58.87,59.0,57.81
2018-05-30,60.09,58.29,58.92,60.32
2018-05-31,59.94,57.7429,59.27,57.69
2018-06-01,58.83,58.62,58.6275,59.26
2018-06-04,58.2,58.4,57.8,58.52
2018-06-05,57.0,58.7,56.41,57.39
2018-06-06,56.786,58.77,57.82,57.24
2018-06-07,59.39,60.34,59.44,58.7
2018-06-08,59.14,58.64,58.25,58.3
2018-06-11,57.59,59.22,56.92,57.55
2018-06-12,57.4,58.3,58.3,56.71
2018-06-13,57.43,59.0,57.39,57.14
2018-06-14,58.06,58.26,57.16,58.88
2018-06-15,59.05,59.16,58.271,58.65
2018-06-18,58.9,57.39,57.661,59.79
2018-06-19,57.61,58.3,57.34,60.03
2018-06-20,55.26,57.09,53.86,53.59
2018-06-21,53.58,53.97,51.55,52.24
2018-06-22,52.0,51.81,51.69,52.12
2018-06-25,52.82,53.2937,52.07,52.47
2018-06-26,52.36,50.91,50.82,51.61
2018-06-27,50.52,51.6,51.06,50.33
2018-06-28,49.74,49.85,47.89,48.57
2018-06-29,50.31,49.46,50.19,48.94
2018-07-02,49.83,49.3,48.6725,51.01
2018-07-03,50.91,50.6,49.11,50.06
2018-07-05,50.94,49.56,48.8,49.76
2018-07-06,48.9,49.2,49.67,49.12
2018-07-09,50.19,51.1,51.57,50.6
2018-07-10,50.86,52.27,51.3964,52.82
2018-07-11,51.59,52.295,52.26,51.67
2018-07-12,51.51,50.913,50.5,50.52
2018-07-13,52.06,52.18,50.34,52.28
2018-07-16,51.79,52.47,50.72,51.14
2018-07-17,50.84,52.9,52.9,52.12
2018-07-18,53.71,53.2989,52.0,52.03
2018-07-19,53.41,52.02,52.0,53.3
2018-07-20,51.95,52.4577,51.39,51.16
2018-07-23,52.51,51.9,52.49,51.75
2018-07-24,51.5,52.7712,51.09,52.57
2018-07-25,52.96,53.62,52.93,52.49
2018-07-26,54.15,52.42,51.88,52.98
2018-07-27,52.9269,53.1,50.6204,52.78
2018-07-30,54.1,53.477,52.82,54.4
2018-07-31,53.39,55.02,52.82,52.46
2018-08-01,54.5,52.77,51.55,52.74
2018-08-02,53.6,54.57,53.03,52.17
2018-08-03,52.9,52.46,52.88,54.16
2018-08-06,52.3,53.06,54.2,53.63
2018-08-07,52.15,52.633,52.9,54.32
2018-08-08,53.05,53.64,52.92,52.39
2018-08-09,51.9,52.88,52.83,52.85
2018-08-10,52.44,52.29,52.797,52.79
2018-08-13,52.05,53.76,53.42,53.3
2018-08-14,54.15,54.02,51.87,55.21
2018-08-15,54.02,54.93,52.5,53.43
2018-08-16,54.68,55.32,52.98,54.15
2018-08-17,53.39,55.96,54.24,55.58
2018-08-20,55.95,54.28,55.6,56.2
2018-08-21,54.52,56.26,54.99,55.0
2018-08-22,54.44,54.6,55.18,54.7
2018-08-23,54.03,54.56,54.82,53.75
2018-08-24,53.92,53.65,53.57,54.69
2018-08-27,54.56,53.78,53.68,54.19
2018-08-28,54.02,56.1,55.6,55.04
2018-08-29,53.11,55.3391,54.49,53.62
2018-08-30,54.35,55.97,53.8,54.2
2018-08-31,52.64,55.34,52.706,53.48
2018-09-04,54.25,54.66,53.5942,54.07
2018-09-05,54.06,54.12,53.9,55.53
2018-09-06,55.27,56.12,55.65,54.91
2018-09-07,55.8,56.39,55.89,55.57
2018-09-10,55.21,55.43,55.41,56.12
2018-09-11,55.25,57.213,56.343,55.28
2018-09-12,57.1,55.5,55.7897,57.25
2018-09-13,57.27,57.36,55.51,56.05
2018-09-14,56.0,57.0,56.51,57.33
2018-09-17,57.1,55.77,56.84,56.98
2018-09-18,56.49,55.68,54.5,56.19
2018-09-19,55.52,57.06,57.6,55.65
2018-09-20,55.9,59.34,55.9,56.73
2018-09-21,58.01,58.2964,58.02,60.28
2018-09-24,58.05,58.0,57.79,57.1
2018-09-25,58.04,59.53,59.57,57.5
2018-09-26,57.44,58.99,58.83,58.41
2018-09-27,58.2,59.145,59.6,58.58
2018-09-28,58.14,57.44,57.35,58.24
2018-10-01,58.74,58.1,58.18,57.46
2018-10-02,57.16,56.71,58.04,56.49
2018-10-03,57.7,57.56,58.12,57.78
2018-10-04,57.53,57.65,55.7,56.56
2018-10-05,56.63,56.56,56.336,56.4
2018-10-08,57.32,57.44,55.64,57.35
2018-10-09,59.1,62.1,59.38,59.04
2018-10-10,58.57,59.09,58.44,56.84
2018-10-11,58.2,57.51,55.12,56.43
2018-10-12,56.76,59.31,56.22,58.95
2018-10-15,56.97,59.74,57.9343,57.37
2018-10-16,58.95,60.64,58.05,58.73
2018-10-17,60.7,61.893,59.92,60.9
2018-10-18,60.0,61.81,60.54,59.99
2018-10-19,58.61,59.35,58.71,61.12
2018-10-22,61.77,61.41,59.01,59.7
2018-10-23,61.02,61.6,60.06,60.47
2018-10-24,61.05,60.84,60.14,60.37
2018-10-25,60.39,61.297,59.3,61.86
2018-10-26,59.26,58.73,59.65,58.54
2018-10-29,59.47,60.45,58.5,59.22
2018-10-30,60.12,58.93,58.0,60.49
2018-10-31,60.73,61.95,59.9,59.29
2018-11-01,60.8,59.96,60.46,60.85
2018-11-02,64.72,66.9,62.6,65.0
2018-11-05,64.16,65.61,65.56,67.04
2018-11-06,66.4,69.26,64.75,66.06
2018-11-07,68.98,70.16,67.77,69.39
2018-11-08,69.916,69.6,70.86,71.73
2018-11-09,71.13,71.65,71.28,70.4
2018-11-12,68.91,71.91,68.2,68.39
2018-11-13,70.74,71.46,69.8,68.39
2018-11-14,68.2,68.43,68.1,67.25
2018-11-15,67.41,68.37,67.23,70.84
2018-11-16,69.7,71.6825,69.9,70.46
2018-11-19,69.9,69.5762,68.779,68.22
2018-11-20,67.96,69.87,68.05,69.05
2018-11-21,67.53,69.26,69.31,68.49
2018-11-23,68.46,66.51,67.43,66.5
2018-11-26,66.21,69.05,65.464,66.17
2018-11-27,66.59,69.62,66.01,66.69
2018-11-28,67.79,69.65,67.28,67.26
2018-11-29,69.69,69.23,67.49,69.42
2018-11-30,67.03,68.49,69.17,67.55
2018-12-03,69.45,70.287,69.71,67.7
2018-12-04,69.18,71.5,66.83,68.71
2018-12-06,66.43,67.46,66.49,69.6
2018-12-07,68.16,68.03,66.4,66.52
2018-12-10,65.72,69.0,66.72,67.46
2018-12-11,67.13,67.28,67.08,66.92
2018-12-12,67.0,70.02,67.0,68.85
2018-12-13,69.47,67.4925,67.06,67.46
2018-12-14,64.96,68.74,64.44,68.32
2018-12-17,68.0,67.021,65.4153,67.56
